budget,id,popularity,release_date,revenue,runtime,vote_average,vote_count,doy,year,dow,week,genre_drama,genre_comedy,genre_thriller,genre_romance,genre_action,genre_horror,genre_crime,genre_documentary,genre_adventure,genre_science_fiction,other_genre,Actor_1,Actor_2,Actor_3,Actor_4,Actor_5
0,358859.0,0.375634,2015-09-02,0.0,74.0,5.0,1.0,245.0,2015.0,2.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4793.0,1395781.0,1360880.0,99288.0,1687752.0
0,191703.0,0.058285,1971-05-19,0.0,84.0,6.5,2.0,139.0,1971.0,2.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3734.0,23668.0,2729.0,9927.0,10620.0
0,40993.0,0.00022,1985-04-11,0.0,76.0,4.8,3.0,101.0,1985.0,3.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,260397.0,0.001189,1994-03-21,0.0,61.0,0.0,0.0,80.0,1994.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,361066.0,0.001247,1964-01-01,0.0,54.0,0.0,0.0,1.0,1964.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,142916.0,0.523999,2012-11-17,0.0,80.0,5.9,5.0,322.0,2012.0,5.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
0,179837.0,0.004137,1985-01-01,0.0,3.0,7.2,5.0,1.0,1985.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,104317.0,0.007223,1972-01-01,0.0,18.0,6.7,7.0,1.0,1972.0,5.0,52,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1262213.0,1262214.0,1177837.0,24133.0,
0,220949.0,0.371636,2000-10-21,0.0,25.0,3.9,7.0,295.0,2000.0,5.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,
0,278262.0,0.071779,1999-12-20,0.0,35.0,6.5,2.0,354.0,1999.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
0,126208.0,0.51002,1993-01-01,0.0,3.0,6.9,12.0,1.0,1993.0,4.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,208947.0,0.145892,1999-01-01,0.0,1.0,7.8,4.0,1.0,1999.0,4.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,149712.0,0.149527,1990-01-01,0.0,40.0,8.5,4.0,1.0,1990.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,48617.0,1.000408,2000-01-01,0.0,8.0,7.4,45.0,1.0,2000.0,5.0,52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
0,144886.0,0.917896,1958-12-31,0.0,1.0,5.3,12.0,365.0,1958.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,270469.0,0.219241,2002-10-19,0.0,28.0,4.0,5.0,292.0,2002.0,5.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
0,228442.0,0.00022,1974-01-01,0.0,12.0,9.0,2.0,1.0,1974.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,144156.0,0.352785,2001-03-17,0.0,10.0,8.1,7.0,76.0,2001.0,5.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,277819.0,0.245512,2004-01-01,0.0,30.0,5.0,4.0,1.0,2004.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
0,247436.0,0.107099,1996-01-01,0.0,6.0,6.0,3.0,1.0,1996.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282919.0,1282920.0,1282921.0,,
0,172673.0,0.899832,2006-01-01,0.0,16.0,7.0,5.0,1.0,2006.0,6.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,195804.0,0.070716,1988-12-31,0.0,19.0,5.0,2.0,366.0,1988.0,5.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,168478.0,1.015912,1997-02-14,0.0,11.0,6.6,10.0,45.0,1997.0,4.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1893925.0,,,,
1200000,322266.0,1.77499,2015-01-01,0.0,99.0,3.3,8.0,1.0,2015.0,3.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,12134.0,134488.0,1108733.0,174331.0
0,363844.0,1.185324,2015-10-06,0.0,86.0,4.6,15.0,279.0,2015.0,1.0,41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1522293.0,1522294.0,1522296.0,937398.0,1522301.0
0,302528.0,10.200553,2015-10-23,1986615.0,94.0,7.4,173.0,296.0,2015.0,4.0,43,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,2641.0,14329.0,15319.0,2310.0
0,137200.0,1.082675,2012-01-27,0.0,98.0,4.0,2.0,27.0,2012.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,60739.0,78798.0,2.0,127387.0,
0,262713.0,0.147212,2013-02-15,0.0,,1.0,3.0,46.0,2013.0,4.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,549526.0,549526.0,,,
0,130993.0,0.150219,2012-06-21,0.0,93.0,2.8,4.0,173.0,2012.0,3.0,25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1310862.0,1242114.0,1310863.0,1310864.0,1310865.0
0,256316.0,0.618248,2014-02-20,0.0,121.0,5.0,9.0,51.0,2014.0,3.0,8,0.33,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,84751.0,96484.0,150697.0,139493.0,79574.0
2100000,121998.0,0.94537,2012-09-01,0.0,90.0,6.9,17.0,245.0,2012.0,5.0,35,0.33,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,72782.0,76340.0,225011.0,1076595.0,20589.0
0,281600.0,0.0,1976-01-02,0.0,110.0,0.0,0.0,2.0,1976.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1340785.0,1147852.0,1340786.0,,
0,140008.0,0.351614,1964-03-08,0.0,108.0,6.8,5.0,68.0,1964.0,6.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47754.0,157076.0,27393.0,559081.0,96191.0
0,183128.0,0.039802,1980-01-01,0.0,11.0,6.0,1.0,1.0,1980.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,80281.0,0.978568,2011-10-06,0.0,165.0,5.7,6.0,279.0,2011.0,3.0,40,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,148037.0,85721.0,89153.0,146149.0,91557.0
0,324269.0,0.253959,2015-03-13,0.0,95.0,7.5,2.0,72.0,2015.0,4.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
250000,36511.0,0.801652,2010-05-07,0.0,91.0,2.6,5.0,127.0,2010.0,4.0,18,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,115492.0,11674.0,115493.0,125130.0,115493.0
60720000,381890.0,5.296052,2016-02-08,553810228.0,93.0,6.2,76.0,39.0,2016.0,0.0,6,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1574909.0,99689.0,74947.0,1245759.0,26760.0
0,371758.0,5.238281,,0.0,168.0,7.9,91.0,,,,,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,,,,,
0,347669.0,1.071291,2015-12-31,0.0,90.0,5.3,14.0,365.0,2015.0,3.0,53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2759.0,114461.0,59134.0,1354964.0,25258.0
0,302036.0,0.415365,2014-04-25,0.0,89.0,3.9,9.0,115.0,2014.0,4.0,17,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1384003.0,1384004.0,1034704.0,1384005.0,1417182.0
0,258210.0,1.434665,2014-03-28,0.0,91.0,3.5,17.0,87.0,2014.0,4.0,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21721.0,59153.0,36152.0,1181335.0,1186713.0
0,159630.0,0.296788,1985-04-08,0.0,120.0,0.0,0.0,98.0,1985.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52763.0,6497.0,11851.0,78751.0,
0,89337.0,0.452682,1991-05-27,0.0,84.0,6.0,4.0,147.0,1991.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,168265.0,5274.0,105671.0,17225.0,7041.0
0,69610.0,0.584912,1976-01-01,0.0,0.0,7.5,6.0,1.0,1976.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97272.0,112510.0,556840.0,102912.0,
0,42911.0,0.925896,1996-02-29,0.0,96.0,4.0,10.0,60.0,1996.0,3.0,9,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,115654.0,129124.0,38848.0,80291.0,
0,163313.0,0.049339,2013-03-15,0.0,104.0,4.0,1.0,74.0,2013.0,4.0,11,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1158468.0,1158469.0,1158471.0,1158473.0,1158474.0
0,347835.0,0.482773,2015-02-20,0.0,90.0,6.8,4.0,51.0,2015.0,4.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1074242.0,16513.0,128191.0,16644.0,23915.0
0,187238.0,0.150661,2012-12-05,0.0,,4.8,4.0,340.0,2012.0,2.0,49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282701.0,136288.0,1193011.0,1140127.0,
0,383809.0,2.045505,2016-02-24,0.0,84.0,7.5,31.0,55.0,2016.0,2.0,8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1295604.0,1581915.0,1581916.0,1581917.0,1583059.0
0,135536.0,0.423327,1963-12-05,0.0,0.0,4.5,3.0,339.0,1963.0,3.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18198.0,36385.0,236455.0,89283.0,1102446.0
0,101553.0,1.411467,1966-08-25,0.0,92.0,3.5,2.0,237.0,1966.0,3.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9920.0,1028243.0,1028992.0,32830.0,587456.0
0,138273.0,4.158529,1971-09-04,0.0,0.0,4.5,4.0,247.0,1971.0,5.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13333.0,22383.0,14151.0,13328.0,1108314.0
121,137599.0,1.12006,1980-01-04,0.0,121.0,3.8,5.0,4.0,1980.0,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36913.0,44110.0,78543.0,38596.0,1074800.0
0,50268.0,3.409258,1987-02-25,0.0,98.0,3.9,9.0,56.0,1987.0,2.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650290.0,119997.0,145568.0,1650293.0,11223.0
0,37265.0,4.258331,1992-02-21,0.0,93.0,3.8,159.0,52.0,1992.0,4.0,8,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117296.0,117297.0,117298.0,117299.0,137354.0
0,55580.0,7.02299,1995-08-30,0.0,81.0,5.1,22.0,242.0,1995.0,2.0,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58021.0,1329647.0,1283519.0,1524024.0,1524025.0
0,30301.0,1.621973,2002-04-12,0.0,128.0,5.6,12.0,102.0,2002.0,4.0,15,0.33,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27391.0,90318.0,137354.0,123548.0,130537.0
0,257302.0,1.9e-05,1970-08-02,0.0,101.0,0.0,0.0,214.0,1970.0,6.0,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15200.0,44972.0,26700.0,5684.0,123967.0
0,116614.0,0.097818,1968-02-24,0.0,110.0,6.0,1.0,55.0,1968.0,5.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067590.0,133209.0,45699.0,146999.0,557158.0
0,21990.0,1.547134,1975-07-31,0.0,111.0,7.3,11.0,212.0,1975.0,3.0,31,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,10167.0,584527.0,26060.0,62410.0,94809.0
0,10125.0,0.427798,2002-06-24,0.0,77.0,5.8,9.0,175.0,2002.0,0.0,26,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63881.0,63879.0,63878.0,1206350.0,63883.0
0,329010.0,5.543789,2016-03-04,0.0,82.0,5.4,194.0,64.0,2016.0,4.0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33397.0,205783.0,1215046.0,212184.0,1435416.0
0,324340.0,0.868407,2015-02-07,0.0,100.0,6.0,6.0,38.0,2015.0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1504195.0,928468.0,1366159.0,1124483.0,1504196.0
0,367596.0,0.291696,2015-06-25,0.0,,4.5,4.0,176.0,2015.0,3.0,26,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38541.0,28395.0,1085786.0,1329162.0,1085857.0
0,27836.0,0.412768,1987-04-17,0.0,89.0,5.5,3.0,107.0,1987.0,4.0,16,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060672.0,37597.0,179566.0,64202.0,217598.0
0,96161.0,0.036636,1930-08-23,0.0,59.0,0.0,1.0,235.0,1930.0,5.0,34,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595213.0,29259.0,32436.0,29536.0,13568.0
0,297207.0,0.084644,2013-11-12,0.0,,8.0,2.0,316.0,2013.0,1.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,26329.0,1.927063,1973-11-09,0.0,88.0,6.1,21.0,313.0,1973.0,4.0,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40952.0,40942.0,40949.0,40962.0,12815.0
0,367275.0,0.040827,2015-11-08,0.0,63.0,0.0,0.0,312.0,2015.0,6.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,,,,,
0,77829.0,0.142337,1998-01-01,0.0,54.0,6.5,2.0,1.0,1998.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1366950.0,,,,
0,39305.0,0.07304,2005-01-01,0.0,60.0,8.0,2.0,1.0,2005.0,5.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
0,82737.0,1.522084,2002-03-14,0.0,120.0,6.5,11.0,73.0,2002.0,3.0,11,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101433.0,96307.0,14593.0,71871.0,83838.0
0,132705.0,0.368092,2012-08-03,1612100.0,120.0,6.3,2.0,216.0,2012.0,4.0,31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1050186.0,229616.0,553135.0,1095872.0,1095873.0
0,330697.0,3.708558,2016-03-02,0.0,127.0,5.9,45.0,62.0,2016.0,2.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231643.0,1439988.0,1108978.0,1439990.0,1439992.0
1150118,364540.0,6.235767,2016-06-18,0.0,77.0,6.9,35.0,170.0,2016.0,5.0,24,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92731.0,1382472.0,1524331.0,12212.0,110425.0
7000000,301365.0,13.410522,2016-06-08,1333124.0,117.0,6.4,926.0,160.0,2016.0,2.0,23,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,18050.0,1327613.0,20089.0,234982.0,1036288.0
0,334026.0,1.885819,2015-10-01,0.0,89.0,6.5,10.0,274.0,2015.0,3.0,40,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168339.0,27995.0,134488.0,333.0,1450865.0
0,346763.0,1.297468,2015-07-02,0.0,115.0,5.3,3.0,183.0,2015.0,3.0,27,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76555.0,1078979.0,1482913.0,1388459.0,1430283.0
0,309024.0,1.327809,2016-03-18,0.0,90.0,6.2,9.0,78.0,2016.0,4.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116088.0,79087.0,52419.0,31028.0,973998.0
0,330770.0,3.191394,2015-09-14,0.0,81.0,6.4,47.0,257.0,2015.0,0.0,38,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,1440182.0,544666.0,59627.0,1616030.0,1616031.0
0,277713.0,2.710586,2015-12-04,0.0,135.0,6.5,37.0,338.0,2015.0,4.0,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3064.0,1060671.0,1204379.0,79648.0,1409653.0
1900000,364433.0,10.649494,2015-05-12,0.0,112.0,7.5,575.0,132.0,2015.0,1.0,20,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,76339.0,1523981.0,509344.0,120640.0,1029632.0
0,308674.0,0.419322,2015-02-27,0.0,123.0,5.7,9.0,58.0,2015.0,4.0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563722.0,95149.0,548461.0,1772855.0,1265054.0
250000,287940.0,2.124093,2011-12-31,0.0,89.0,3.5,7.0,365.0,2011.0,5.0,52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1355334.0,1355335.0,38709.0,1355338.0,1355336.0
0,20431.0,1.349005,2007-02-24,0.0,111.0,6.4,11.0,55.0,2007.0,5.0,8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131190.0,63696.0,72764.0,104523.0,13249.0
3000000,37941.0,1.036233,2010-02-26,12000000.0,157.0,7.7,19.0,57.0,2010.0,4.0,8,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222760.0,116925.0,565865.0,93194.0,1535506.0
0,341420.0,0.918321,2015-05-22,0.0,116.0,7.6,7.0,142.0,2015.0,4.0,21,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1124584.0,1187402.0,1540756.0,1478683.0,1478684.0
0,21463.0,0.589798,1992-08-15,0.0,137.0,7.1,9.0,228.0,1992.0,5.0,33,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,560056.0,229116.0,130111.0,584651.0,131258.0
3230939,20049.0,1.937874,2009-04-03,18000000.0,162.0,6.7,19.0,93.0,2009.0,4.0,14,0.0,0.33,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,85720.0,85721.0,85722.0,120947.0,120948.0
0,82124.0,0.437959,1986-08-15,0.0,160.0,7.7,3.0,227.0,1986.0,4.0,33,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584359.0,584324.0,303927.0,584239.0,584258.0
0,53883.0,0.158599,2008-02-14,0.0,160.0,5.2,3.0,45.0,2008.0,3.0,7,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,587752.0,1171323.0,150198.0,223160.0,584791.0
0,236808.0,0.789104,2013-11-14,0.0,102.0,5.7,3.0,318.0,2013.0,3.0,46,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1187398.0,1125016.0,130111.0,292250.0,1336122.0
0,70988.0,0.986974,2011-02-04,0.0,160.0,7.7,3.0,35.0,2011.0,4.0,5,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,240439.0,144787.0,580847.0,584369.0,560038.0
0,66536.0,0.36954,2009-09-11,0.0,0.0,5.3,4.0,254.0,2009.0,4.0,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545012.0,545013.0,545014.0,544894.0,545015.0
0,66344.0,0.475954,2002-01-15,0.0,160.0,6.6,5.0,15.0,2002.0,1.0,3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93193.0,141705.0,85522.0,141083.0,237603.0
0,165432.0,2.238456,1979-01-04,0.0,112.0,7.3,5.0,4.0,1979.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13752.0,1365175.0,1100784.0,52265.0,1832061.0
0,62241.0,1.097027,2010-11-30,0.0,543.0,7.4,21.0,334.0,2010.0,1.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3061.0,69751.0,,,
0,72188.0,0.144065,1997-01-01,0.0,16.0,7.3,4.0,1.0,1997.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,,,,,
0,363846.0,0.976242,2015-10-15,0.0,110.0,3.0,2.0,288.0,2015.0,3.0,42,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587910.0,52762.0,235609.0,59899.0,1436207.0
0,181656.0,2.373448,2012-09-29,0.0,76.0,6.4,17.0,273.0,2012.0,5.0,39,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,90496.0,84505.0,118982.0,40325.0,
0,198993.0,0.620677,1985-02-05,0.0,201.0,7.1,5.0,36.0,1985.0,1.0,6,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,57733.0,110666.0,83937.0,85286.0,122578.0
0,284135.0,1.249293,2014-09-04,0.0,66.0,7.6,14.0,247.0,2014.0,3.0,36,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33517.0,83122.0,564849.0,1347175.0,1080935.0
0,160075.0,1.965104,2013-02-28,0.0,90.0,7.0,15.0,59.0,2013.0,3.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142181.0,15200.0,115290.0,80461.0,117377.0
0,187662.0,1.48277,2013-01-18,0.0,146.0,7.6,18.0,18.0,2013.0,4.0,3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554573.0,36074.0,80108.0,20333.0,13280.0
0,385317.0,4.387615,2016-03-01,0.0,86.0,4.2,38.0,61.0,2016.0,1.0,9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1500899.0,1005324.0,130535.0,1211.0,18972.0
0,191824.0,6.620285,2013-06-21,0.0,96.0,4.6,18.0,172.0,2013.0,4.0,25,0.33,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,2222.0,18992.0,58963.0,94424.0,65762.0
0,60807.0,0.827978,2009-05-08,0.0,155.0,6.4,9.0,128.0,2009.0,4.0,19,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,146935.0,237040.0,113810.0,237969.0,146937.0
1333333,31626.0,0.654216,2006-08-09,5333333.0,170.0,5.6,6.0,221.0,2006.0,2.0,32,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108216.0,89153.0,87358.0,141695.0,213428.0
2915739,31629.0,0.558002,2009-01-16,14000000.0,132.0,5.6,7.0,16.0,2009.0,4.0,3,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,95750.0,85472.0,552989.0,88167.0,146937.0
0,81060.0,0.190998,2006-01-27,0.0,150.0,5.8,5.0,27.0,2006.0,4.0,4,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108215.0,87358.0,35782.0,113810.0,550166.0
0,23776.0,0.976507,2008-05-01,0.0,145.0,4.5,6.0,122.0,2008.0,3.0,18,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108215.0,148055.0,237664.0,89153.0,213428.0
440141,199160.0,0.815203,2007-09-28,2640850.0,160.0,6.6,5.0,271.0,2007.0,4.0,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824710.0,85721.0,591098.0,237686.0,1340581.0
0,34763.0,0.476043,2009-11-27,0.0,163.0,6.6,5.0,331.0,2009.0,4.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108215.0,113808.0,113809.0,113810.0,585404.0
0,117058.0,0.588809,2007-01-12,0.0,150.0,6.7,3.0,12.0,2007.0,4.0,2,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,108215.0,237967.0,584887.0,589654.0,586625.0
0,19754.0,1.997741,1993-01-03,0.0,96.0,3.5,8.0,3.0,1993.0,6.0,53,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,69597.0,85154.0,27106.0,80874.0,182878.0
0,385232.0,1.275544,2015-10-10,0.0,122.0,4.2,10.0,283.0,2015.0,5.0,41,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,47297.0,52936.0,8395.0,107793.0,107792.0
0,35106.0,1.20342,1985-01-11,0.0,92.0,5.9,8.0,11.0,1985.0,4.0,2,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,99846.0,15857.0,104334.0,10195.0,65198.0
0,323315.0,1.043122,2015-02-07,0.0,81.0,6.6,5.0,38.0,2015.0,5.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425665.0,49735.0,984479.0,931366.0,1882875.0
0,128722.0,0.284043,1936-04-30,0.0,82.0,7.3,3.0,121.0,1936.0,3.0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134369.0,118984.0,1087713.0,95504.0,
